cshom,prccm,tic
35583000.0,0.024,LMNK
5439000.0,2.25,FLSS
124700000.0,0.11,TOMZ
56087000.0,0.0199,ADFS
132985000.0,0.2033,DNCVF
132985000.0,0.26,DEF.
110525000.0,0.166,GLTC
651992000.0,0.0001,MJWL
53342000.0,0.082,MEXGF
53342000.0,0.125,MEX.
7293000.0,13.9,BKJ
26980000.0,0.0099,BBLKF
9473000.0,38.48,HBCP
157217000.0,0.002,ADAC
140961000.0,5.42,OCSL
432000.0,2.5,AIKO
4100000.0,136.86,PNQI
4240000.0,14.51,FRN
925000.0,21.33,SEF
75000.0,24.4344,DDG
128588000.0,16.12,IVR
28646000.0,14.37,MG
15568000.0,4.24,HPJ
155421000.0,0.38,INVO
13728000.0,6.3,NNA
5500000.0,13.3503,FAN
1040000.0,70.39,HQU.
4558000.0,13.42,HSD.
5188000.0,5.43,HQD.
1065000.0,58.3,HSU.
183865000.0,0.08,CBGL
149884000.0,60.15,BKI
114828000.0,0.0132,MKTDF
114828000.0,0.01,MKT.
15720000.0,0.144,VICA
95652000.0,0.0823,LTUM
3840000.0,59.96,WOOD
24200000.0,10.64,ICLN
166280000.0,75.16,VT
,0.7914,OBGRF
37022000.0,1.0,OGD.
571033000.0,0.0001,EXRG
24334000.0,2.78,RSSS
12180000.0,0.06,XFCI
132781000.0,0.2099,NTGSF
132781000.0,0.275,GPY.
71000000.0,0.89,ALIM
,1.49,AYASF
78357000.0,1.9,AYA.
124911000.0,0.33,YGTFF
124911000.0,0.425,YGT.
,,TBCRF
82749000.0,9.49,TF.
2736000.0,12.48,BLHK
49225000.0,0.168,KVLQF
49225000.0,0.23,VO.
146057000.0,0.039,GLKIF
232923000.0,0.1681,KGEI
232923000.0,0.22,KEI.
766007000.0,47.2,ATVI
133779000.0,5.2,DL
12879000.0,420.03,TREE
2650000.0,22.1,AFK
348625000.0,0.0048,PTAM
,0.0187,ARGEF
447549000.0,0.02,RGX.2
1100000.0,20.4227,GULF
13627000.0,0.1692,TGLDF
13627000.0,0.23,RAGE.
364242000.0,0.0002,SNRY
47270000.0,0.045,SLMN.
88968000.0,4.05,LAAC
88968000.0,5.28,LAAC.
31630000.0,121.13,JBT
105291000.0,30.22,ZWS
4476000.0,8.93,TMAK
131600000.0,52.59,BERY
1305258000.0,0.008,URAL
396858000.0,1.2,LUCRF
396858000.0,1.58,LUC.
37569000.0,9.55,RRTS
164265000.0,0.0471,RYES
,0.1782,JMBRF
20152000.0,0.18,STRI
949398000.0,0.0239,AGDXF
949398000.0,0.03,AGD.
76507000.0,0.0594,CLDPQ
2240000.0,0.0001,MDCE
16610000.0,37.35,MYRG
163666000.0,146.46,VRSK
3282000.0,7.83,CCNB
27556000.0,0.909,DRNE.1
58800000.0,69.79,AAXJ
159470000.0,0.224,TSRMF
159470000.0,0.29,TML.
503000.0,12.0,ABBB
19702000.0,0.708,IBIO
20549000.0,0.7697,RCON
,0.0401,BHLL
4150000.0,30.75,CGR.
398074000.0,287.86,AVGO
2325000.0,26.81,CIF.
39750000.0,0.4,CHND
514475000.0,0.0012,BLPG
,0.0798,QNCCF
54048000.0,0.105,QNC.
33200000.0,0.74,SAUC
2311000.0,0.01,GELV
2000000.0,36.67,HAP
110434000.0,0.0177,AVPMF
110434000.0,0.025,AVU.
570669000.0,0.078,GCEI
35983000.0,0.0125,MDTC
642000.0,4.5,PFSF
1939000.0,1.0,TRXA
38105000.0,0.1058,PGXPF
38105000.0,0.14,PX.
12108000.0,1.08,ASCMA
382000.0,0.55,3ASCMB
11001000.0,4.75,MHH
68635000.0,0.0,ATAR
152563000.0,0.016,REPO
48020000.0,0.012,RNGC
67456000.0,0.0016,VIDA
9171000.0,1.52,MYOS
48794000.0,0.0409,NVSGF
48794000.0,0.05,NEV.
2999837000.0,0.0003,NSAV
286449000.0,0.0676,GWTI
23820000.0,22.88,RST
53317000.0,0.0651,FRERF
53317000.0,0.075,FRE.
178960000.0,0.0055,GHST
23788000.0,1.0,VEGL
30427000.0,0.15,TRNX
72261000.0,0.0739,LBCMF
72261000.0,0.095,LBC.
69232000.0,1.1746,AIRRF
69232000.0,1.59,AU.
2345000.0,60.0,FSFG
70235000.0,0.0323,CBBLF
70235000.0,0.03,CBLT.
55497000.0,1.39,EOPT
181818000.0,0.1385,SNWV
12420000.0,10.82,SBKK
55500000.0,0.0037,IFCI
166438000.0,11.63,MDRX
,1.685,TNEYF
226705000.0,2.09,TVE.
2290450000.0,0.0339,VRUS
41386000.0,10.78,GPRE
200000.0,49.9376,RBLD
12128000.0,44.39,DMRC
36645000.0,0.15,DMEHF
36645000.0,0.2,DME.
119597000.0,0.1549,RPMT
94507000.0,1.71,FURY
94507000.0,2.23,FURY.
32954000.0,0.2241,MNGGF
32954000.0,0.3,YAK.
202249000.0,0.0002,SNVP
,0.0001,SIXD
15658000.0,55.9,CYB.
309558000.0,0.17,SSFT
19700000.0,73.98,FAS
4656000.0,38.54,FAZ
6534000.0,45.53,TZA
13100000.0,62.31,TNA
22654000.0,18.38,SPXS
18755000.0,51.35,SPXL
507000.0,41.95,ERY
17650000.0,19.96,ERX
21900000.0,106.55,SUB
28100000.0,39.02,AOM
28700000.0,46.02,AOR
14950000.0,35.39,AOK
17300000.0,55.15,AOA
4750000.0,115.23,AGZ
47066000.0,3.54,CCLP
500000.0,67.829,RWW
25000.0,1795.0,CIBY
199874000.0,0.0242,CGEM.1
114284000.0,0.0404,UPIN
2637000.0,0.16,BSPM
42284000.0,0.0035,MMEX
,14.6352,ADLRF
36496000.0,18.81,AD.UN
4495000.0,51.87,FSBW
77000.0,0.63,AZIL
700000.0,89.781,PSR
24245000.0,1.0,RIHC
87824000.0,0.05,PGVI
5148000.0,0.2622,CHMJF
,0.0002,AAST
649000.0,73.46,YCS
5300000.0,25.34,EUO
3640000.0,17.12,SCO
100000.0,58.0887,YCL
450000.0,14.5051,ULE
20061000.0,19.32,UCO
89381000.0,0.0025,OATN
26191000.0,0.22,REPCF
26191000.0,0.3,RP.
1950000.0,43.8,UGL
247000.0,61.1,GLL
367000.0,38.1828,ZSL
7247000.0,24.65,AGQ
16515000.0,18.49,CLW
53230000.0,0.3,RNGE
73553000.0,12.79,SLCA
3059000.0,0.066,SCDA
10617000.0,2.53,ONCSQ
94699000.0,0.012,WHSI
4650000.0,158.58,TECL
3503000.0,12.54,TECS
2982000.0,78.1,EDC
1395000.0,42.11,EDZ
250000.0,64.11,DZK
235000.0,12.06,DPK
23938000.0,0.04,LNE.H
30217000.0,3.58,ZVOI
165561000.0,0.1001,ENGT
122525000.0,0.0321,SIRC
54297000.0,0.0652,NRBT
2845319000.0,0.0059,GMGI
19658000.0,1.0,XSVT
63000.0,51.97,MIDZ
1250000.0,43.1,MIDU
1950000.0,23.1318,IDX
21100000.0,50.85,IGOV
850000.0,79.93,ISHG
72300000.0,0.07,TAJ.
62308000.0,90.51,MDSO
1413000.0,7.32,ABIO
1617887000.0,0.0089,UCPA
8500000.0,26.14,SPMB
9600000.0,31.08,BWZ
5980000.0,25.75,EML.PR.A
11000000.0,2.0,HLCO
63927000.0,1.555,BONXF
63927000.0,2.03,BTR.
288938000.0,4.5,BKUH
44296000.0,63.78,HYD
,,BLUF
7730000.0,9.43,GXG
,0.043,BELDF
115182000.0,0.06,BAT.
19603000.0,0.024,CPQQ
134000000.0,34.93,SPIB
649917000.0,0.0011,MVNC
8982125000.0,0.0001,MINE
1016367000.0,0.55,TASY
11695000.0,0.02,UNGS
1793000.0,32.84,KANP
11067000.0,0.585,MCVT
213327000.0,0.4817,ORZCF
213327000.0,0.64,ORE.
15399000.0,16.87,NUW
,14.2125,CLAYF
57000000.0,18.67,CBO.
3976000.0,0.1001,MOMT
155177000.0,0.0004,OMVE
9163000.0,10.5,RIVE
938880000.0,0.017,CSJT
23681000.0,0.16,VYCO
2925000.0,5.81,HIX.
932000.0,51.32,TETAA
116980000.0,0.11,ABTI.1
46459000.0,0.0234,DDDX
905980000.0,0.0002,PLSB
1000.0,1000.0,EDHD
1223374000.0,0.0001,PTTN
22150000.0,28.75,SPLB
25423000.0,0.325,BOY.
35186000.0,9.61,CYOU
48090000.0,26.27,OPI
5939000.0,0.0093,CHOPF
130740000.0,0.0048,JGHG
27850000.0,30.42,QAI
12183000.0,21.86,MTT
401182000.0,0.024,ZHUD
5409000.0,0.055,DHCPQ
52037000.0,105.26,VSS
,0.0623,SOUTF
223770000.0,0.07,SOU.
47638000.0,1.3,DMKPQ
,0.0001,TRITF
,,ISMKF
,,CWO.
73300000.0,52.87,CWB
300000.0,50.769,TYD
1200000.0,11.4617,TYO
6950000.0,24.9,TMF
12100000.0,13.56,TMV
1363000.0,0.38,BVTK
477271000.0,0.0046,WOLV
1043499000.0,0.0039,CELZ
135850000.0,0.047,AURM
40487000.0,0.055,AUR.H
1546000.0,13.32,NJV
2350000.0,14.6,NYV
1223000.0,14.4432,NPN
3299000.0,16.19,NCB
6819267000.0,0.0002,MHHC
1329000.0,0.0018,CGAC
900000.0,18.82,CEW
1777176000.0,0.0013,IGEX
33211000.0,0.43,MTLFF
33211000.0,0.55,MTS.
2228482000.0,0.0002,AFPW
69625000.0,0.2,ABMT
56213000.0,0.0032,CSGH
154308000.0,0.04,NGRC
14935000.0,0.01,NEVE
,,CADIF
90721000.0,0.02,CDC.H.
,0.1777,VMNGF
48363000.0,0.23,VSR.
3800000.0,24.05,BRF
28358000.0,0.4,PXHI
472934000.0,0.0293,HDRSF
472934000.0,0.035,HI.
148755000.0,0.0022,NCAP
8389000.0,2.06,OPXS
90913000.0,0.024,NTCXF
42649000.0,0.29,HEWA
333000.0,2.5,GSFI
44396000.0,14.9,RC
15230000.0,22.76,EOT
30000000.0,11.83,CGL.
10500000.0,16.05,CGL.C
4494000.0,44.37,FFMH
19042939000.0,0.0001,EFIR
1002000.0,50.88,TUZ
150000.0,38.4888,EFO
500000.0,72.93,EET
575000.0,66.6241,XPP
175000.0,32.5692,EZJ
23431000.0,0.0999,TKMO
4083000.0,44.19,ZDJ.
183759000.0,22.1,ZCN.
45817000.0,16.62,ZFM.
39220000.0,43.6,ZUE.
200000.0,26.2617,MCRO
151940000.0,0.2,DENR
122486000.0,1.01,LEON
34479000.0,0.025,MYRX
,0.0,TECO
178652000.0,0.0254,NTEK
4068000.0,6.95,GNRV
53224000.0,9.98,WMC
17275000.0,1.63,GLXZ
62474000.0,0.0851,SRCRF
62474000.0,0.105,SGN.
121191000.0,0.0438,LKMNF
121191000.0,0.055,LKY.
1160000.0,0.0001,HIMR
12474000.0,0.032,SETO
,0.0,OCFN
60340000.0,0.0111,NTFL
,0.0001,PGYC
88208000.0,0.0061,HDUP
31683000.0,0.002,EKNL
55838000.0,0.0029,MHRE
3027218000.0,0.0001,PRPM
209157000.0,0.0003,QEDN
7911000.0,0.01,PROT
3855000.0,11.2,ISDR
206000.0,0.19,CCHZ
42350569000.0,0.0001,BANI
90455000.0,0.0,PSON
16643000.0,0.02,VCMG
2555342000.0,0.0001,RFMK
437000.0,30.34,EPV
1410000.0,23.78,BZQ
900000.0,28.9913,EMIF
4600000.0,37.04,EPU
15500000.0,51.75,XWD.
7900000.0,31.3,XEM.
107124000.0,22.9657,CPXWF
107124000.0,30.15,CPX.
1298000.0,12.77,HUC.
1695000.0,12.41,HUG.
770000.0,8.1,HUZ.
750000.0,7.23,HUN.
24400000.0,54.15,UPRO
19699000.0,27.82,SPXU
10828000.0,20.94,IGI
197000.0,7.3,HZD.
2610000.0,10.24,HZU.
273914000.0,0.0161,HEMP
3700000.0,47.97,QABA
178503000.0,0.0065,LOTE
2150000.0,74.356,EQL
16413000.0,1.3493,CNET
106741000.0,0.01,LIM.H
11596000.0,0.0151,ZSTN
87599000.0,31.65,GMICF
87599000.0,41.44,MIC.
5402000.0,0.008,WTKN
11330000.0,70.4522,CSM
87980000.0,0.0423,TAPM
9642000.0,30.9,TBNK
1750000.0,25.25,DRN
582000.0,32.89,DRV
5500000.0,8.19,SVR.
2250000.0,7.92,SVR.C
45748000.0,0.0725,ENCTF
45748000.0,0.1,EPO.H
253283000.0,0.36,VIVK
27618000.0,0.025,BYM.H
39530000.0,0.1046,CYLYF
39530000.0,0.125,CYL.
2682000.0,0.22,FSW.
13178000.0,74.95,ADUS
32312000.0,0.57,TDNT
5981000.0,7.83,HAF.
54515000.0,0.0479,LRDC
107486000.0,0.59,BUDZ
22650000.0,14.86,SIVR
127862000.0,0.081,SCFFF
127862000.0,0.1,SPP.
86523000.0,0.0468,SGDH
16279000.0,19.66,ASPS
10949000.0,0.06,WINS.
241222000.0,2.6,TXMD
,0.0,NTUR
76412000.0,21.83,PMT
6951000.0,18.33,TPZ
26932000.0,0.0123,OCTX
,8.33,SVRZF
3453000.0,11.06,SBT.B
100000.0,8.84,SBT.
121551000.0,5.78,CORBF
34190000.0,0.145,CUO.
96051000.0,0.0119,CGNH
38764000.0,0.5543,GXOCF
38764000.0,0.73,GXO.
53935000.0,0.5,WIL.
38217000.0,76.13,H
170761000.0,76.83,FTNT
295132000.0,0.0013,PWCRF
1060000.0,21.145,NORW
280296000.0,22.72,STWD
28400000.0,16.02,VNM
77248000.0,0.1,CCOB
188808000.0,0.001,FMBV
15600000.0,20.39,TBF
34000000.0,0.0015,TSSP
,0.0001,ERUC
943928000.0,0.0009,PLPL
,0.0001,SOIS
14220000.0,52.62,STPZ
,0.3748,PPRRF
117896000.0,0.48,TCXT.
48227000.0,0.019,MSAH
860871000.0,0.0005,SPRL
7000.0,0.0006,LEAS
6577103000.0,0.0002,MAXD
678691000.0,0.0015,VDRM
83986000.0,0.0094,EGYF
,0.0001,FSPM
68343000.0,0.005,BICB
93422000.0,0.0029,JAGR
29121000.0,0.002,TAER
26326000.0,0.0085,HPST
285832000.0,0.002,EVSP
,0.0,SNRR
10439000.0,1.39,TOON
10256000.0,0.02,AMCF
36892000.0,4.13,GCAP
1041771000.0,0.0415,VYST
2570000.0,69.57,LTPZ
880000.0,59.4422,TIPZ
,0.0,ANVH
14070000.0,0.016,GTSO
17747000.0,0.06,WHLX
10672000.0,13.05,CODA
3912906000.0,0.0,DTSL
4843000.0,18.49,IDWM
299937000.0,0.007,NTLK
122388000.0,0.0498,ISDSF
122388000.0,0.06,ISD.H
133430000.0,25.0,KAR
1330000.0,39.5,MNMB
19200000.0,43.21,PSK
150000000.0,0.0043,RBSH
11254000.0,31.9,OTCM
49058000.0,15.69,OMER
122633000.0,2.67,SRNE
485053000.0,5.0,DBRG
153532000.0,18.39,ARI
4800000.0,18.97,BNO
18869000.0,0.721,GEBRF
18869000.0,0.98,GRB.
3009000.0,1.72,ZTNO
53989000.0,0.0055,GMER
33308000.0,0.1865,NBIO
3895000.0,29.55,VLLX
24950000.0,14.17,NEV
9500000.0,54.04,IWX
3550000.0,68.03,IWL
18300000.0,85.8,IWY
110602000.0,12.58,RCM
129869000.0,23.26,IRDM
,1.0,FMPR
48909000.0,15.5,YUANF
2564000.0,25.65,CULL
33980000.0,0.0055,MAPPF
33980000.0,0.015,MAPS.
20244000.0,0.99,MINM
50597000.0,2.9245,IMVIQ
50597000.0,3.81,IMV.
3162000.0,0.015,FVGCF.
,33.9176,DLMAF
314741000.0,46.07,DOL.
22290000.0,0.176,PCST
2020000.0,128.32,ZROZ
40271000.0,1.51,VTNR
54660000.0,0.145,BTU.
200620000.0,0.0011,NWUC
16115000.0,4.45,ORGS
78855000.0,0.0,ICIZF
33141000.0,0.0005,EDSFF
62298000.0,69.41,GNRC
22076000.0,0.2303,IPCIF
22076000.0,0.295,IPCI.H
61167000.0,11.04,FIG.
100000.0,20.15,HCBB.
2000000.0,27.833,CPI
5900000.0,27.3,GRES
34854000.0,0.2299,PKTEF
34854000.0,0.295,PKT.
386000.0,45.26,ZMT.
79333000.0,14.33,ZFS.
,,BMRTF
37338000.0,13.37,ZPS.
,,ZPS.L
3097000.0,42.02,ZEO.
,,BMMPF
47978000.0,28.36,ZEB.
,,BMCBF
94067000.0,14.26,ZCS.
50975000.0,13.81,ZHY.
28891000.0,21.51,ZDM.
45065000.0,19.73,ZEM.
173476000.0,0.0084,QGSI
272833000.0,12.67,TWO
20980000.0,0.0017,ASPW
1228790000.0,8.82,CVE
1228790000.0,11.55,CVE.
,19.79,CVE.PR.G
,18.67,CVE.PR.C
217450000.0,70.53,SCHB
242100000.0,70.19,SCHX
115850000.0,71.48,SCHA
571400000.0,32.09,SCHF
29586000.0,17.19,COWN
76533000.0,5.38,FLNT
40090000.0,0.59,ABZ.
,0.1039,SMURF.1
13717000.0,0.15,COIN.2
59792000.0,18.64,ARR
120381000.0,0.822,HTLZF
120381000.0,1.08,HTL.
33033000.0,0.05,HCC.H
118037000.0,34.96,GDXJ
130634000.0,28.18,PEB
5391411000.0,0.0,BRGO
63128000.0,49.04,TRNO
,0.0,GPRC
17807000.0,1.2347,LLIT
558676000.0,0.0309,BARZ
146234000.0,15.98,PARXF
146234000.0,21.01,PXT.
35850000.0,31.44,BAB
31100000.0,31.55,MNA
116930000.0,101.75,MINT
30681000.0,0.7475,POAI
450000.0,9.11,UNL
600000.0,48.31,GRID
,0.2297,LPSIF
101850000.0,0.3,LPS.
26179000.0,0.0679,ANTH
183297000.0,0.012,BWCGF
183297000.0,0.025,BWCG.
,,ISHQF
23100000.0,21.15,XQB.
87455000.0,0.025,MTT.
12653000.0,21.56,HAC.
,,OCPCF
9294000.0,5.87,OCS.UN
2715000.0,7.83,PCD.UN
84390000.0,2.24,CCM
23950000.0,38.39,INDY
6086016000.0,0.0001,ECOB
29746000.0,17.97,EFC
54297000.0,6.56,CALX
267647000.0,89.85,VCIT
42105000.0,96.87,VCLT
298296000.0,80.68,VCSH
59902000.0,65.97,VGIT
14396000.0,81.65,VGLT
85383000.0,60.93,VGSH
181760000.0,52.83,VMBS
15877000.0,20.47,STK
14941000.0,17.15,GDO
45050000.0,0.9083,GGEI
15889000.0,23.22,JLS
5560000.0,54.85,MUNI
161631000.0,49.0,ST
23814000.0,8.97,CRMD
18500000.0,21.37,YINN
1627000.0,45.9,YANG
469000.0,23.24,LBJ
9400000.0,16.24,CHIQ
150000.0,13.54,CHII
236479000.0,0.1531,GLDXF
236479000.0,0.2,GLDX.
151639000.0,0.0008,HNOI
60766000.0,28.42,CHSP
45998000.0,1.09,MFON
1892000.0,0.0047,ECOX
9834000.0,2.1,NITO
17914000.0,102.21,SPSC
16700000.0,63.75,IGLB
4500000.0,65.97,ILTB
11150000.0,45.35,CQQQ
950000.0,24.0552,CHIC
198239000.0,0.002,STEV
5950000.0,16.43,CHIX
,0.0001,VRSEF
93800000.0,83.21,SCHG
106350000.0,56.14,SCHV
8164530000.0,0.0001,EEGI
150000.0,11.145,CHIE
79546000.0,12.0,SEMG
171200000.0,30.78,SPSB
177404000.0,0.0523,RAREF
177404000.0,0.07,LL.
,0.0001,ALME
237152000.0,0.0133,BLGVF
160739000.0,0.6732,AVEO
14415000.0,15.9,RIB.UN
26237000.0,2.68,BLNK
11044000.0,0.084,LUCC
149794000.0,0.1,GOK.
66114000.0,0.6141,KGJI
13494000.0,3.2,CLPT
40245000.0,0.0011,TNGNQ
140592000.0,0.5687,MBCF
140592000.0,0.75,IFOS.
109904000.0,0.125,ENT.
53850000.0,66.17,HEDJ
77092000.0,0.292,ASDRF
77092000.0,0.435,ASND.
45059000.0,0.0014,VSST
,0.0001,VNLEF
,0.01,CGDXF
106207000.0,0.03,XGC.
7350000.0,78.86,PPLT
1450000.0,145.5764,PALL
45643000.0,8.0,TNAV
140463000.0,0.005,FGC.H
,0.099,HGLD.1
63589000.0,0.115,HMX.1
27602000.0,4.09,VUZI
375786000.0,0.3464,HERTF
6115000.0,0.02,UIBGF
8726000.0,4.75,PPSI
7800000.0,18.46,CHB.
120000000.0,0.1581,CBIA
12003000.0,0.021,FUIG
69100000.0,32.64,SCHC
228300000.0,26.24,SCHE
150000.0,15.915,CHIM
24650000.0,0.0563,NAUH
63826000.0,0.0015,TTNN
321595000.0,42.37,DQ
61287000.0,20.74,MSGN
50000.0,72.59,FXSG
42782000.0,39.61,FIBK
,1.1467,VPYYF
43941000.0,1.5,VPY.
700000.0,61.95,UST
300000.0,91.2,UBT
847634000.0,0.1948,NMKEF
847634000.0,0.26,NMX.
176052000.0,21.69,JKS
585867000.0,0.0004,IFLM
8880000.0,0.015,EFLT
55950000.0,18.15,EUFN
64402000.0,16.65,ZCM.
20921000.0,19.43,ZLC.
1602000.0,51.93,ZJG.
,,BMOIF
6828000.0,28.79,ZID.
6160000.0,38.77,ZGI.
13738000.0,18.66,ZUT.
3029000.0,22.91,ZCH.
287406000.0,16.04,ZAG.
10529000.0,57.08,ZQQ.
2000000.0,26.81,XCH.
,,IUYBF
21100000.0,19.28,XHY.
1900000.0,38.7,XID.
4550000.0,23.78,XIG.
19279000.0,12.45,IDE
121343000.0,0.012,ONSS
34708000.0,1.63,GRYN
38154000.0,0.0027,CNBI
1736000.0,0.168,AGXPF
1736000.0,0.35,AGX.
200436000.0,34.3,APO
155621000.0,10.94,IRWD
22795000.0,39.79,PLOW
33278000.0,2.64,SANW
1910000.0,50.5785,SMMU
50152000.0,15.85,QNST
506958000.0,0.267,BGMZF
506958000.0,0.35,BGM.
1095000.0,25.03,HIU.
288252000.0,0.0003,PDGO
42261000.0,20.53,SLRC
59632000.0,0.4556,CFGMF
4250000.0,102.71,UDOW
4784000.0,49.58,SDOW
225000.0,107.48,UMDD
269000.0,7.82,SMDD
1350000.0,73.65,URTY
2613000.0,23.4,SRTY
2267000.0,16.72,HAL.
28021000.0,35.15,SQQQ
62950000.0,61.77,TQQQ
66645258000.0,0.0001,HCMC
67263000.0,2.73,EXPRQ
,,VRZPF.
,,ALK.H
1175000.0,30.88,EGPT
34400000.0,22.63,PCEF
2085000.0,7.51,CIQ.UN
63697000.0,0.91,AVTD
,0.002,DSKX
4910000.0,4.94,BEEM
597200000.0,0.1,DFEL
51397000.0,29.52,STNG
7976000.0,0.09,CTXV
22087000.0,0.0032,LYNS
10482000.0,21.37,DMO
4876000.0,22.49,JMT
15315000.0,0.35,MSLPQ
312664000.0,0.376,MMRGF
312664000.0,0.485,MGG.
48563000.0,0.4,HALN
195048000.0,11.33,PHYS
195048000.0,14.82,PHYS.
33504000.0,5.0,SUIC
53153000.0,48.9,GDOT
37617000.0,0.4536,VNPKF
37617000.0,0.57,NPK.
78364000.0,0.0367,RMHI
322032000.0,5.68,OASPQ
290943000.0,36.25,HTHT
,0.0425,MNTUF
122287000.0,0.045,MTU.
141383000.0,0.3878,AMPE
36445000.0,0.15,LNDT
1050000.0,75.26,INDL
3156000.0,51.51,SOXS
4800000.0,148.29,SOXL
6201000.0,0.065,SATO.
,0.0289,PTXTQ
5450000.0,14.55,BRF.PR.A
700000.0,12.2,FTRI
111710000.0,103.63,CBOE
140000.0,23.54,FTAG
18344000.0,0.1335,IMGX
88002000.0,0.0332,PMETF
88002000.0,0.04,PMET.
600000.0,13.9,REK
100000.0,18.0213,SBM
350000.0,18.78,YXI
101376000.0,0.2183,ENDMF
101376000.0,0.305,ENDR.
39050000.0,12.3,PRMW.1
10034000.0,0.6985,BIQIF
6700000.0,1.31,ADFT
57029000.0,6.49,GNMK
66413000.0,14.79,LWSCF
66413000.0,19.45,SIA.
80027000.0,1.02,TROO
41029000.0,6.35,BTTR
70604000.0,23.44,MXL
,9.0775,NWHUF
117505000.0,11.78,NWH.UN
83972000.0,0.0079,HQGE
1159844000.0,0.0005,IDVC
100876000.0,0.24,BMET.
1285000.0,0.18,WMLPQ
51940000.0,68.37,ENV
4862000.0,17.995,EACO
159154000.0,5.2896,SECYF
159154000.0,7.14,SES.
27796000.0,0.7,NVFY
160903000.0,0.0012,BOMO
17605000.0,1.74,ECTM
24292000.0,9.34,AOSL
21244000.0,0.8,CPS.
350000.0,45.7163,PSCM
2650000.0,9.0,PSCE
2450000.0,53.9696,PSCF
1000000.0,66.63,PSCI
3800000.0,83.62,PSCT
800000.0,73.13,PSCC
1000000.0,51.72,PSCU
4450000.0,117.89,PSCH
500000.0,59.55,PSCD
16447000.0,0.0444,REVVF
16447000.0,0.08,REVV.
4350000.0,51.84,BIB
1235000.0,17.04,BIS
516346000.0,0.5847,ATHOF
516346000.0,0.74,ATH.
215271000.0,0.0009,ERINQ
177927000.0,0.03,RSCI
23274000.0,0.06,ROK.
5300000.0,26.88,BICK
49487000.0,0.016,AJOY
46573000.0,18.87,CLDT
60587000.0,17.8,GBDC
86193000.0,280.85,CPAY
13097000.0,26.81,SIL
46474000.0,4.18,NPTN
2549000.0,20.8,COPX
189365000.0,2.91,CGOOF
189365000.0,3.79,CNL.2
,0.0003,ELAY
98092000.0,3.56,AMRSQ
285175000.0,97.61,NXPI
,1.05,SBOT.
,,KLH.
129600000.0,0.035,BAU.
31999000.0,6.64,FCRD
,0.065,TXLZF
86585000.0,1.77,VLERF
86585000.0,2.32,VLE.
57899000.0,0.1048,CAMZF
57899000.0,0.15,COR.
37980000.0,7.91,QUAD
421563000.0,0.0002,SONT
2952453000.0,0.0002,TGGI
15866000.0,0.1,IMKI
25725000.0,0.14,BORNY
34195000.0,21.25,NBB
117000.0,78.9852,UBR
125000.0,49.0592,UPV
20689000.0,19.5,TOWR
19740000.0,1.01,MRZM
79748000.0,0.2221,CCWOF
79748000.0,0.295,NTH.
94593000.0,58.85,RP
17480000.0,0.095,BOCA.
185137000.0,0.03,GGAZF
185137000.0,0.05,GGA.
18546629000.0,0.0001,RCMW
63224000.0,0.0685,BGAVF
63224000.0,0.09,BVA.
77816000.0,0.05,WSRRF
8401000.0,0.0031,BWOWF
17950000.0,25.99,EIDO
1400000.0,41.61,EIRL
4750000.0,59.32,EUSA
,8200.0,HEOL
,1.0,REGX
205094000.0,0.021,LRSV
87358000.0,0.59,GMBL
425722000.0,0.6,QEBR
3917000.0,0.085,JHC.
3227000.0,0.0401,DNDT
112099000.0,53.7,FAF
,,TCN
194368000.0,10.0,TCN.
4900000.0,34.1919,IBND
12124000.0,0.004,QING
15269000.0,16.88,BSL
9600000.0,36.97,USCI
17012000.0,27.1,ZUB.
,,BMOGF
462000.0,39.6,ZJN.
36629000.0,18.72,ZFL.
,,BMQWF
25017000.0,23.38,ZRE.
6315000.0,54.76,ZUH.
923000.0,42.3,ZJO.
3950000.0,18.06,ZRR.
14626000.0,15.92,ZEF.
373936000.0,0.0248,FCSMF
373936000.0,0.03,FMS.
11750000.0,23.75,EPOL
8809000.0,0.0041,AHROQ
65454000.0,2.94,WKHS
20000000.0,0.0012,CKNTF
938631000.0,0.0042,HYSR
68914000.0,0.006,WWPW
2498000.0,0.113,KGKG
72372000.0,0.0015,VCLD
408673000.0,0.043,WVMDF
408673000.0,0.055,WVM.
8995000.0,0.8411,VLTC
4550000.0,26.63,PICB
174624000.0,223.46,TSLA
114982000.0,0.0004,XMTTF
154375000.0,33.27,HPP
35319000.0,3.0,TXCB
,0.8215,CFXTF
46610000.0,1.09,CFF.
83530000.0,0.6194,QIPT
83530000.0,0.78,QIPT.
5875000.0,16.44,CORN
10221000.0,0.0433,RMSL
5100000.0,9.065,SEA.4
14186000.0,0.22,TWY.H
12526000.0,0.0035,CRMBQ
4161507000.0,0.0001,INCT
260043000.0,1.06,GSV
260043000.0,1.37,GSV.
45254000.0,50.1,IPHI
4814000.0,27.44,STND
209831000.0,0.1675,GTCH
,11.23,KEYW
8408000.0,5.45,ELMD
,0.069,REZZF
32301000.0,0.1,GBML.
28337000.0,14.73,AMRC
2050000.0,40.1692,GLCN
12488000.0,40.63,VPG
,0.005,AOAO
1957417000.0,0.0003,SEGI
62011000.0,0.165,NCAU.
70415000.0,11.95,CEM
9732000.0,9.42,EXD
,28.88,TIER
7476000.0,16.99,EMYB
531042000.0,5.0,XTEG
